State,County,FIPS,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
CA,Humboldt,6023,0.4024657677,0.0067540021,0.0069546658,0.0357889842,0.0732940455,0.1708144326,0,0.0234326363,0.0589022585,0.0265247428
CA,Imperial,6025,0.5729577221,0.0175402834,0.0800131591,0.010060757,0.1026374595,0.2290045292,0,0.0223990898,0.0563042481,0.0549981959
CA,Inyo,6027,0.0727479539,0.0017277722,0.0069832736,0.0035378986,0.0001417259,0.0320535459,0,0.0063480771,0.0159570631,0.0059985975
CA,Kern,6029,4.9371478989,0.3933482186,2.4860454432,0.1492789932,0.1217537771,1.051583651,0.4715608736,0.0491199201,0.1234719995,0.0909850227
CA,Kings,6031,0.5104895041,0.0157418827,0.2735897589,0.0069773495,0.0137621348,0.1648726352,0,0.0039171187,0.0098463993,0.0217822251
CA,Lake,6033,0.1416263354,0.0049966611,0.0022899384,0.011407594,0.0001872826,0.0806854885,0,0.0085728725,0.0215494976,0.0119370006
CA,Lassen,6035,0.1846899777,0.0252842482,0.0016526857,0.0102491923,0.0839926065,0.0401182927,0,0.0012496636,0.0031412632,0.0190020256
CA,Los Angeles,6037,21.3160039707,0.2768845049,5.0264912287,1.9046914261,2.1263200217,9.3605097137,0,0.4991280435,1.2546505223,0.8673285098
CA,Madera,6039,0.3207347184,0.0200982853,0.0357661648,0.0178506381,0.000001178,0.2018024918,0,0.006141234,0.0154371212,0.0236376053
CA,Marin,6041,0.5725086278,0.0291218047,0.014261659,0.1057620758,6.38809495681822E-005,0.3298206574,0,0.0145652538,0.0366124541,0.0423008421
CA,Mariposa,6043,0.0462635126,0.0007626059,0.0005361391,0.0040421801,0,0.0257721593,0,0.0036480512,0.0091700513,0.0023323257
CA,Mendocino,6045,0.21547526,0.0028875502,0.0126636135,0.025255941,0,0.130054038,0,0.0074181821,0.0186469675,0.0185489677
CA,Merced,6047,0.7272982438,0.0326733343,0.2188285193,0.0383505043,0.0073815987,0.3425901352,0,0.0121654112,0.0305800109,0.0447287298
CA,Modoc,6049,0.0671749583,0.0023688518,0.000033929,0.0028722523,0,0.0156065898,0,0.0056815542,0.0142816343,0.026330147
CA,Mono,6051,0.044209095,0.0016756648,0.0004541405,0.0025293356,0,0.0200594716,0,0.0020698586,0.0052029725,0.0122176513
CA,Monterey,6053,5.424929851,0.0529096247,3.7029785805,0.0937055431,0.8429537528,0.5918321652,0,0.0249376393,0.0626853636,0.0529271818
CA,Napa,6055,0.3223561287,0.0206303299,0.0161560111,0.0397476055,0.0046162164,0.1607855122,0,0.0160332405,0.0403025146,0.0240846984
CA,Nevada,6057,0.2303863046,0.0020243193,0.0143025473,0.0322385235,0.0004075692,0.1305850881,0,0.0096332872,0.0242150467,0.0169799233
CA,Orange,6059,5.3292710663,0.2665854361,0.3542253486,0.6024201892,0.2552391192,3.1782294696,0,0.0808545276,0.2032427924,0.3884741836
CA,Placer,6061,0.6720344225,0.0628826485,0.0138486691,0.0739431964,0.0027326195,0.3873042599,0,0.0157929033,0.0396983827,0.075831743
CA,Plumas,6063,1.3891544585,0.0017423667,0.0033498824,0.0050089692,1.3113547121,0.0396373105,0,0.0050688343,0.0127414511,0.0102509323
CA,Riverside,6065,3.8280756765,0.1579420505,0.3664429008,0.3405152696,0.0552323315,2.158574712,0.0120481982,0.1164430469,0.2927011049,0.3281760622
CA,Sacramento,6067,2.7535831428,0.2784123443,0.0355123807,0.2918290806,0.321792148,1.4169858595,0,0.0685821245,0.1723938299,0.1680753752
CA,San Benito,6069,0.1346906218,0.0022874568,0.0134176058,0.0099816624,6.14145371050324E-005,0.0830866848,0,0.005905961,0.0148457244,0.0051041121
CA,San Bernardino,6071,5.5848806165,0.2748846704,1.081027061,0.3750701165,0.4292626117,2.0171816107,0.8491177821,0.1015085342,0.2551604451,0.2016677848
CA,San Diego,6073,7.446141684,1.4239684727,0.2001585402,0.268065714,0.994226146,3.6316785427,0,0.1519029563,0.3818361357,0.3943051764
CA,San Francisco,6075,1.3505108424,0.0933915616,0.0563406979,0.2915182237,0.1806623852,0.6472363822,0,0,0,0.0813615918
CA,San Joaquin,6077,1.5265058014,0.0754719624,0.3442040362,0.1265272506,0.0082673618,0.7932347416,0,0.0200923239,0.0505057592,0.1082023658
CA,San Luis Obispo,6079,0.8046972393,0.0214917664,0.0742078566,0.057445576,0.2336414362,0.3068935878,0,0.0183178723,0.0460453504,0.0466537936
CA,San Mateo,6081,1.9375850191,0.0852099798,0.132950561,0.2571749119,0.0001301089,1.0447797561,0,0.0935931471,0.2352636585,0.0884828957
CA,Santa Barbara,6083,1.3003622268,0.2092317253,0.3085467914,0.0987812147,0.0063059534,0.4799551627,0,0.038860537,0.0976831352,0.0609977071
CA,Santa Clara,6085,4.0855023156,0.308928931,0.3843026683,0.5245375291,0.0130643279,2.0819902268,0.2097227058,0.0945294901,0.2376173337,0.2308091029
CA,Santa Cruz,6087,0.6467693368,0.0529464718,0.0342270599,0.0634308762,0.0240736249,0.28111616,0.1152984548,0.0137358966,0.0345277127,0.0274130799
CA,Shasta,6089,0.5977265455,0.0670293809,0.095192861,0.0363757707,0.0124359814,0.219178404,0.0829364341,0.017343447,0.043595958,0.0236383083
CA,Sierra,6091,0.0107613081,0.0003148897,0.0005941877,0.0009278805,1.76083637853589E-005,0.0060460459,0,0,0,0.0028606959
CA,Siskiyou,6093,0.1277043658,0.0021068583,0.0048006583,0.0127252281,0,0.0719995417,0,0.0064264311,0.0161540199,0.0134916284
CA,Solano,6095,1.1656413081,0.1020479666,0.3768268684,0.1095588972,0.0021931765,0.4675667544,0,0.0149004794,0.0374551068,0.0550920588
CA,Sonoma,6097,0.9700389135,0.0442399756,0.0363789668,0.1371034155,0.0002757212,0.6122386271,0,0.0232314179,0.0583964545,0.0581743348
CA,Stanislaus,6099,0.9873722945,0.0612365669,0.0956199564,0.0958943212,0.0438046396,0.5789096465,0,0.0137380428,0.0345331023,0.0636360188
CA,Sutter,6101,0.6553723814,0.0823762438,0.0331445857,0.0188406796,0.3812330094,0.1054865751,0,0.0044383085,0.011156509,0.0186964702
CA,Tehama,6103,0.1782575732,0.0065676906,0.0643144213,0.0125023869,0.0039042976,0.0683178721,0,0.0039161529,0.0098439788,0.008890773
CA,Trinity,6105,0.0480676815,0.0001960575,0.0004239707,0.0015553509,0,0.0195164914,0,0.0059042423,0.0148414012,0.0056301676
CA,Tulare,6107,0.8789637332,0.0502967687,0.1435175776,0.0804908067,2.34802758265795E-005,0.497569996,0,0.0155958904,0.0392031588,0.0522660547
CA,Tuolumne,6109,0.171987953,0.0063085719,0.0113747953,0.008631148,0.0085733676,0.0764802962,0,0.0146777118,0.0368951408,0.0090469213
CA,Ventura,6111,2.237312929,0.1118661256,0.2964319432,0.1831043667,0.6456313333,0.7493310395,0,0.0435772899,0.1095395685,0.0978312623
CA,Yolo,6113,1.5628914997,1.1005437384,0.0677975981,0.0368604643,0.0017893177,0.2746454281,0,0.0140417038,0.0352964148,0.0319168346
CA,Yuba,6115,0.2821482897,0.1617543338,0.0038236238,0.0119785778,0.0011373179,0.0694123183,0,0.0068481551,0.017214095,0.0099798679
CO,Adams,8001,2.2576325136,0.0559654047,0.2888598249,0.1349383529,1.2011112148,0.4763886603,0,0.0117167844,0.0294523041,0.0591999673
CO,Alamosa,8003,0.050380681,0.0021565295,0.0004460414,0.0065707822,0.0016208834,0.0237665715,0,0.0035074324,0.0088165779,0.0034958627
CO,Arapahoe,8005,1.1936613183,0.1112730319,0.0661558116,0.2168084936,0.0088443552,0.536500126,0,0.0531713783,0.1336560838,0.0672520379
CO,Archuleta,8007,0.0355598433,0.0010879975,0.0001629834,0.0049506101,1.84872176683644E-007,0.0200353746,0,0.0019457843,0.0048910896,0.0024858188
CO,Baca,8009,0.040253757,0.0002927036,0.022327973,0.0027134211,6.81156215156429E-005,0.0118188528,0,0.0002748349,0.0006908487,0.0020670073
CO,Bent,8011,0.0560293169,0.0172903986,0.0209294628,0.002812565,3.86525058703001E-005,0.0105303428,0,0.0003235123,0.0008132088,0.0032911741
CO,Boulder,8013,1.0871856055,0.059087457,0.0846022544,0.1154939457,0.3908084678,0.2876526888,0.0399839638,0.018653779,0.04688972,0.0440133289
CO,Broomfield,8014,0.0986454655,0.0058494756,0.0059219483,0.0158992419,0.0002061467,0.0643415348,0,0,0,0.0064271181
CO,Chaffee,8015,0.0624623912,0.0104750195,0.0061546634,0.0083032903,0.0001202522,0.0278072457,0,0.0019597119,0.0049261002,0.0027161079
CO,Cheyenne,8017,0.1628219804,0.0075310415,0.1349048392,0.0012099732,0.0062616114,0.0104458228,0,0,0,0.0024686923
CO,Clear Creek,8019,0.113325348,0.0009055942,0.0025746948,0.0049083725,0,0.1037272143,0,0,0,0.0012094724
CO,Conejos,8021,0.0236411243,0.0004671222,0.0038795783,0.0035449661,0,0.0130164374,0,0,0,0.0027330202
CO,Costilla,8023,0.0171215833,0.0001714885,1.86781233538549E-005,0.0018869063,0,0.0128147825,0,0,0,0.002229728
CO,Crowley,8025,0.0174451566,0.0001108064,0.006744412,0.0018976501,0,0.0058102017,0,0,0,0.0028820864
CO,Custer,8027,0.0098674457,0.0003370035,0.000025971,0.0019639712,0,0.0058472621,0,0,0,0.0016932379
CO,Delta,8029,0.0663781413,0.0019842047,0.0010317564,0.01317188,6.06303883820558E-005,0.0393912982,0,0.0013741746,0.0034542435,0.0059099535
CO,Denver,8031,2.3935144306,0.2236660401,0.138560852,0.2562860813,0.5718394396,0.7175396032,0,0.1141210881,0.2868644326,0.0846368938
CO,Dolores,8033,0.0261208751,0.0002290224,0.0151719049,0.0009871739,0.0012431614,0.0063573564,0,0,0,0.0021322561
CO,Douglas,8035,0.409571895,0.0148965372,0.0047979024,0.0757695212,0.0004719713,0.2675613295,0,0,0,0.0460746334
CO,Eagle,8037,0.2010681816,0.0107752366,0.0098368122,0.0153161874,0.0037662855,0.1273443132,0,0.0064183938,0.0161338198,0.0114771331
CO,Elbert,8039,0.0608438158,0.0096909173,0.0004508036,0.009781672,0,0.0375198123,0,0,0,0.0034006106
CO,El Paso,8041,2.349105238,0.1428031274,0.0700922836,0.2277703739,1.1144015946,0.579035013,0,0.0412625977,0.1037211626,0.0700190851
CO,Fremont,8043,0.2456120602,0.0152386368,0.0192380404,0.0201457191,0.0001382901,0.0503216067,0.1311814303,0.0016833792,0.0042314859,0.0034334716
CO,Garfield,8045,0.3426668677,0.0068701705,0.191746307,0.0191530347,0.0039780766,0.1078784028,0,0.0013329893,0.0033507162,0.0083571707
CO,Gilpin,8047,0.0190444686,0.0018892603,1.86781233538549E-005,0.0024243392,0,0.0122721831,0,0,0,0.002440008
CO,Grand,8049,0.0634373795,0.0121979834,0.0001802928,0.005084166,0,0.036957702,0,0.000690009,0.0017344628,0.0065927635
CO,Gunnison,8051,0.0612100119,0.0026556825,0.0003605695,0.0057519111,0,0.0315050588,0,0.0040322775,0.0101358739,0.0067686386
CO,Hinsdale,8053,0.0066336212,0.0001159385,1.8678123353855E-005,0.0004082715,0,0.0027744504,0,0,0,0.0033162827
CO,Huerfano,8055,0.0448766514,0.0031493023,0.0001228055,0.0039977711,0,0.0329311463,0,0.0004798187,0.0012061178,0.0029896896
CO,Jackson,8057,0.0113894007,0.0002248385,1.86781233538549E-005,0.0006654649,0,0.0067146851,0,0,0,0.003765734
CO,Jefferson,8059,1.3368548516,0.0969738701,0.2276725134,0.241234432,0,0.6289538508,0,0.0200562337,0.0504150467,0.0715489049
CO,Kiowa,8061,0.0169498278,0.0002245351,0.0011372972,0.0009715122,0.0001482076,0.01102427,0,0.0002705406,0.0006800517,0.0024934133
CO,Kit Carson,8063,0.0908486206,0.0007050097,0.0017218929,0.0039260007,0.0007477419,0.0700354011,0,0.0008855454,0.002225983,0.010601046
CO,Lake,8065,0.0876391204,0.0005191556,0.001366489,0.0038000723,0,0.0757684508,0,0.0013904024,0.0034950331,0.0012995172
CO,La Plata,8067,0.2290539526,0.0165999285,0.1369933202,0.021387256,0.0011710584,0.0127454253,0,0.0084283356,0.0211861785,0.0105424501
CO,Larimer,8069,1.2462353673,0.0526471111,0.0670619916,0.1132222399,0.6226777345,0.3062697853,0,0.0120148429,0.0302015274,0.0421401345
CO,Las Animas,8071,0.1161940367,0.0013827449,0.057893513,0.0082753584,0,0.0413438135,0,0.0015674459,0.0039400686,0.0017910924
CO,Lincoln,8073,0.0504433382,0.0009614417,0.0016461258,0.0027072866,0.0094021142,0.032219222,0,0.0004831082,0.0012143837,0.001809656
CO,Logan,8075,0.10215401,0.0070521835,0.0230299335,0.0097710962,0.0051292939,0.0446687242,0,0.0006820263,0.0017143999,0.0101063525
CO,Mesa,8077,0.4721274832,0.0172197267,0.0738897389,0.0560813022,0.1083522228,0.1536561443,0,0.0131573813,0.0330735072,0.0166974597
CO,Mineral,8079,0.0141329102,0.0001021654,1.86781233538549E-005,0.0004155621,0,0.0081796182,0,0,0,0.0054168864
CO,Moffat,8081,2.730509918,0.0011866769,0.0511840473,0.0060051243,2.6418160941,0.0262330989,0,0.00027097,0.0006811314,0.003132775
CO,Montezuma,8083,0.0939034547,0.0057557542,0.0208127783,0.0107473878,0.0001292447,0.048247952,0,0.0012754006,0.0032059567,0.0037289804
CO,Montrose,8085,0.3219151724,0.0033553425,0.0123014755,0.0157340438,0.2285869649,0.0444467404,0,0.0033094715,0.0083189689,0.0058621648
CO,Morgan,8087,1.3112253102,0.013607587,0.0789755932,0.0111742518,1.1399508982,0.0562684428,0,0.0007122243,0.0017903063,0.0087460066
CO,Otero,8089,0.0549747272,0.0020276622,0.0068158476,0.0103025377,0.00107429,0.0292802297,0,0.0007911705,0.0019887543,0.0026942352
CO,Ouray,8091,0.0185408229,0.0003092981,0.00007083,0.0019821614,0,0.013111644,0,0,0,0.0030668895
CO,Park,8093,0.0393498826,0.0004080855,0.0001369379,0.00698367,0,0.0286695133,0,0,0,0.0031516759
CO,Phillips,8095,0.0205068959,0.000580463,0.0001635916,0.0022216484,1.27248963270981E-005,0.0075722905,0,0.0007082444,0.0017803058,0.0074676273
CO,Pitkin,8097,0.0698991108,0.006563952,0.0005595567,0.0063353241,0,0.0257708309,0,0.0072523766,0.01823019,0.0051868804
CO,Prowers,8099,0.0875125881,0.0013982611,0.0327773472,0.0068963683,0.0030375076,0.0223614721,0,0.0020271681,0.0050956618,0.013918802
CO,Pueblo,8101,1.8643869348,0.0575765206,0.0667979791,0.0705100375,1.4205391115,0.1848538113,0,0.0138652604,0.0348528927,0.0153913217
CO,Rio Blanco,8103,0.3004415974,0.079978862,0.1739378073,0.0028678722,0.0053262096,0.0135023918,0,0.0059941123,0.0150673019,0.0037670404
CO,Rio Grande,8105,0.0366678472,0.0014328629,0.0014199321,0.0055255839,0,0.0209456596,0,0.0007128791,0.0017919524,0.0048389772
CO,Routt,8107,1.1738388453,0.0047774662,0.0017176101,0.0093460201,1.0988355582,0.036620194,0,0.0040912785,0.0102841866,0.0081665315
CO,Saguache,8109,0.0253698362,0.0002606242,0.0001109669,0.0027186255,0,0.0185662166,0,0,0,0.0037134029
CO,San Juan,8111,0.0129159861,0.0002462218,1.86781233538549E-005,0.000378875,0,0.0083329853,0,0,0,0.0039392258
CO,San Miguel,8113,0.0386016024,0.0018033933,0.0045089185,0.0027764361,8.23375644694585E-005,0.0174994214,0,0.0021827611,0.0054867743,0.0042615601
CO,Sedgwick,8115,0.0217462729,0.000382423,1.8678123353855E-005,0.0016099254,0,0.0156086217,0,2.68393468535551E-005,6.74635493314037E-005,0.0040323218
CO,Summit,8117,0.1020974877,0.0084671308,0.0003210958,0.0084581952,0,0.0782895626,0,0,0,0.0065615033
CO,Teller,8119,0.045056931,0.0022113691,0.0001959629,0.0100343686,0,0.0298543686,0,0,0,0.0027608619
CO,Washington,8121,0.0514749755,0.0002641222,0.0068068613,0.0026212059,0,0.0229567213,0,0.0022046634,0.0055418301,0.0110795714
CO,Weld,8123,1.6902901351,0.0994570456,0.4706040526,0.0804471075,0.5933829699,0.3210268142,0,0.0231792252,0.0582652621,0.043927658
CO,Yuma,8125,0.0797592793,0.0009365184,0.036125096,0.0051762991,0,0.0166627387,0,0.0020312018,0.0051057995,0.013721626
CT,Fairfield,9001,2.9465753393,0.2785185673,0.0426014851,0.5498603388,0.8768559668,0.9908948861,0,0.0235367736,0.0591640283,0.1251432934
CT,Hartford,9003,2.2779939065,0.3261804767,0.0454772076,0.5662916516,0.0532381679,1.0247659695,0,0.0480740998,0.1208431336,0.0931231998
CT,Litchfield,9005,0.4158122762,0.0473336496,0.0217954925,0.1227232241,0,0.1961533874,0,0,0,0.0278065225
CT,Middlesex,9007,0.6253423194,0.0407305324,0.0957493386,0.104845097,0.116244064,0.2326893409,0,0.0028234868,0.0070973592,0.0251631005
CT,New Haven,9009,2.3832682316,0.2545556145,0.0627268672,0.5343784186,0.4677085794,0.8982810254,0,0.0202583057,0.0509229924,0.0944364284
CT,New London,9011,0.9066770761,0.0834503863,0.090498768,0.1723386693,0.0837947893,0.4067894465,0,0.0088203586,0.0221715995,0.0388130586
CT,Tolland,9013,0.3538338905,0.0367348347,0.0043331613,0.0880508088,0,0.211149793,0,0,0,0.0135652927
CT,Windham,9015,0.6704442234,0.0221036804,0.0161046252,0.0740657985,0.3753212775,0.1463068746,0,0.0055992668,0.0140747965,0.016867904
DE,Kent,10001,0.5395687001,0.0327082506,0.0544034492,0.0407357743,0.0449984252,0.2143940907,0,0.033640102,0.0845606119,0.0341279962
DE,New Castle,10003,2.4727218189,0.1596135182,0.3739422282,0.1891903985,0.8818992311,0.7287474291,0,0.0236913176,0.059552499,0.0560851972
DE,Sussex,10005,1.3715020315,0.023674392,0.2680825883,0.0344365674,0.6684355032,0.3036454369,0,0.0065775299,0.0165338353,0.0501161784
DC,District of Columbia,11001,1.2601730225,0.3237002934,0.0065852595,0.2561746688,0.0732130243,0.5328957902,0,0.000042943,0.0001079434,0.0674530998
FL,Alachua,12001,1.1479658486,0.0111515176,0.0506505441,0.0074099524,0.5081035209,0.4115534079,0.0953660074,0.0101290815,0.025461317,0.0281404998
FL,Baker,12003,0.0964692694,0.0012108875,0.0051918684,0.0007900598,0,0.0870855738,0,0,0,0.0021908799
FL,Bay,12005,1.1626602893,0.0087029578,0.1119699705,0.0055050679,0.7443632813,0.2165048085,0,0.0108438535,0.0272580263,0.0375123235
FL,Bradford,12007,0.0985053291,0.0013950169,0.0210501032,0.0009288072,0,0.0580053476,0,0.0036799975,0.0092503518,0.004195705
FL,Brevard,12009,2.2651189754,0.0279246885,0.1314404955,0.017542251,0.960619053,0.8151435968,0,0.0605436858,0.1521877358,0.099717469
FL,Broward,12011,4.8444101966,0.0877017638,0.4210262227,0.0572378149,1.6825524706,1.9811573739,0,0.1201366193,0.3019855778,0.1926123535
FL,Calhoun,12013,0.030597324,0.0007605746,0.0030539578,0.0004671672,0,0.0239673856,0,0.0001095045,0.0002752615,0.0019634726
FL,Charlotte,12015,0.3536334178,0.0078141037,0.0339891093,0.0051199722,3.12492216725493E-005,0.236306292,0,0.0087239099,0.0219291581,0.0397196234
FL,Citrus,12017,4.0778826392,0.006578964,0.0365418963,0.0043242733,3.7624403728,0.2254678424,0,0.0053039768,0.0133325293,0.0238927844
FL,Clay,12019,0.2781650764,0.0080415168,0.0346321083,0.005260547,0,0.2094712445,0,0,0,0.0207596598
FL,Collier,12021,0.6646216569,0.0116341602,0.0551227536,0.0077253785,0.0243915955,0.3949088057,0,0.0248114294,0.0623681088,0.0836594252
FL,Columbia,12023,0.2864698893,0.0030818963,0.0131678298,0.0019870229,0,0.2503370818,0,0.0034854001,0.0087611946,0.0056494638
FL,DeSoto,12027,0.1174195651,0.0013887947,0.0079982596,0.0009288072,0.0270381477,0.0659683063,0,0.0020895935,0.0052525811,0.006755075
FL,Dixie,12029,0.0476112597,0.0007332368,0.0031567364,0.0004746337,0,0.0306772585,0,0.001932433,0.004857526,0.0057794353
FL,Duval,12031,5.9406032614,0.0972362823,0.4736532369,0.0282933578,3.6716150459,1.3212370392,0,0.0630871627,0.1585812324,0.1268999043
FL,Escambia,12033,3.7701918925,0.019244227,1.7440503655,0.0105391982,1.3686749947,0.4855766979,0,0.0289866347,0.0728632617,0.0402565127
FL,Flagler,12035,0.2476036526,0.0027962498,0.0120350591,0.0018389816,0,0.125605679,0,0.022462124,0.0564626941,0.0264028649
FL,Franklin,12037,0.0472636238,0.0005612006,0.0024580159,0.000381329,0,0.0211850127,0,0.0028146028,0.0070750262,0.0127884366
FL,Gadsden,12039,0.2123361399,0.0035913169,0.0260495591,0.0016404953,0,0.1744148282,0,0.0006699101,0.0016839426,0.0042860878
FL,Gilchrist,12041,0.0542577413,0.0011046995,0.0099000396,0.0005325452,0,0.0405015691,0,0,0,0.0022188879
FL,Glades,12043,0.0448718831,0.0014096393,0.0022374895,0.0003340589,0,0.0223757564,0,0,0,0.0185149391
FL,Gulf,12045,0.0553167564,0.0008261963,0.0184555272,0.0005089101,0,0.0287678321,0,0,0,0.0067582906
FL,Hamilton,12047,0.1194311466,0.0007301195,0.0280464576,0.0004746337,0,0.0880319763,0,0,0,0.0021479594
FL,Hardee,12049,0.3506361986,0.0011937206,0.0051464774,0.0007664247,0.2959869954,0.0385696173,0,0.0008803306,0.0022128717,0.0058797609
FL,Hendry,12051,0.1184260909,0.0016486259,0.0328993055,0.0010930171,0,0.0588377921,0,0.0036205777,0.0091009903,0.0112257822
FL,Hernando,12053,0.7918371059,0.0072867434,0.0318383735,0.0047859133,0.2646456833,0.193225763,0.2509419092,0.0053757223,0.0135128702,0.0202241277
FL,Highlands,12055,0.2236651893,0.0042506467,0.0334557298,0.0027988904,0.0006525226,0.1239123021,0,0.0115654737,0.0290719532,0.0179576709
FL,Hillsborough,12057,6.3168116722,0.1065807418,0.2874694529,0.0350608669,4.0183643232,1.4532233959,0,0.0688096873,0.1729658585,0.1743373457
FL,Holmes,12059,0.0914603566,0.0010481382,0.004606593,0.0007042216,0,0.0615369782,0,0.0059416097,0.0149353351,0.0026874809
FL,Indian River,12061,0.3562913616,0.0072354915,0.0247973125,0.0037401663,0.0298557384,0.1516112289,0,0.0300542549,0.0755469224,0.0334502466
FL,Jackson,12063,0.3410243133,0.0028083759,0.0109276766,0.0016641304,0.1097427833,0.1923712966,0,0.0043326438,0.0108909028,0.0082865039
FL,Jefferson,12065,0.0941048003,0.0007427617,0.0032092384,0.000485275,0,0.0852630729,0,0,0,0.0044044522
FL,Lafayette,12067,0.0227754858,0.0003595374,0.0015969652,0.0002370544,0,0.0192818841,0,0,0,0.0013000448
FL,Lake,12069,0.4246070848,0.0123424863,0.0675755367,0.0078186832,0.0002062182,0.2385159142,0,0.0124250562,0.0312326763,0.0544905138
FL,Lee,12071,1.8237799156,0.0224732116,0.0995609731,0.0151976275,0.7237440174,0.7213681498,0,0.0255734912,0.0642836957,0.1515787493
FL,Leon,12073,0.6836633061,0.0199180386,0.05290344,0.0080594374,0.1247742161,0.3699649832,0,0.0202537672,0.0509115892,0.0368778343
FL,Levy,12075,0.1315987961,0.0021374398,0.0079469925,0.0012131317,0,0.0989370063,0,0.0021739871,0.0054647201,0.0137255187
